log10_xi,log10_M_GeV,delta_C,allowed_GRB_dL,observable,H0_window
2.550000000000000000e+01,1.219999999999999929e+01,2.873177733555216137e-218,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.230000000000000071e+01,7.217096164232652875e-219,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.240000000000000036e+01,1.812852592983593241e-219,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.250000000000000000e+01,4.553679830642467056e-220,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.259999999999999964e+01,1.143832658002971289e-220,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.269999999999999929e+01,2.873177733555214969e-221,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.280000000000000071e+01,7.217096164232653690e-222,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.290000000000000036e+01,1.812852592983593069e-222,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.300000000000000000e+01,4.553679830642467676e-223,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.309999999999999964e+01,1.143832658002971045e-223,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.319999999999999929e+01,2.873177733555215180e-224,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.330000000000000071e+01,7.217096164232653402e-225,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.340000000000000036e+01,1.812852592983592975e-225,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.350000000000000000e+01,4.553679830642468432e-226,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.359999999999999964e+01,1.143832658002971078e-226,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.369999999999999929e+01,2.873177733555215169e-227,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.380000000000000071e+01,7.217096164232652812e-228,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.390000000000000036e+01,1.812852592983592040e-228,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.400000000000000000e+01,4.553679830642467132e-229,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.410000000000000142e+01,1.143832658002942842e-229,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.419999999999999929e+01,2.873177733555215370e-230,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.430000000000000071e+01,7.217096164232653242e-231,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.440000000000000036e+01,1.812852592983592264e-231,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.450000000000000000e+01,4.553679830642467292e-232,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.460000000000000142e+01,1.143832658002942936e-232,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.469999999999999929e+01,2.873177733555216268e-233,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.480000000000000071e+01,7.217096164232654601e-234,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.490000000000000036e+01,1.812852592983592877e-234,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.500000000000000000e+01,4.553679830642468191e-235,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.510000000000000142e+01,1.143832658002943891e-235,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.519999999999999929e+01,2.873177733555214393e-236,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.530000000000000071e+01,7.217096164232653632e-237,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.540000000000000036e+01,1.812852592983593167e-237,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.550000000000000000e+01,4.553679830642466571e-238,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.560000000000000142e+01,1.143832658002943436e-238,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.569999999999999929e+01,2.873177733555214512e-239,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.580000000000000071e+01,7.217096164232650196e-240,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.590000000000000036e+01,1.812852592983591658e-240,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.600000000000000000e+01,4.553679830642467232e-241,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.610000000000000142e+01,1.143832658002942887e-241,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.619999999999999929e+01,2.873177733555216843e-242,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.630000000000000071e+01,7.217096164232653926e-243,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.639999999999999858e+01,1.812852592983636503e-243,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.650000000000000000e+01,4.553679830642469230e-244,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.660000000000000142e+01,1.143832658002943164e-244,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.669999999999999929e+01,2.873177733555216102e-245,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.680000000000000071e+01,7.217096164232649707e-246,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.689999999999999858e+01,1.812852592983637232e-246,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.700000000000000000e+01,4.553679830642467929e-247,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.710000000000000142e+01,1.143832658002943198e-247,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.719999999999999929e+01,2.873177733555214473e-248,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.730000000000000071e+01,7.217096164232650834e-249,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.739999999999999858e+01,1.812852592983637324e-249,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.750000000000000000e+01,4.553679830642466004e-250,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.760000000000000142e+01,1.143832658002943062e-250,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.769999999999999929e+01,2.873177733555215198e-251,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.780000000000000071e+01,7.217096164232650485e-252,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.789999999999999858e+01,1.812852592983636899e-252,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.800000000000000000e+01,4.553679830642467855e-253,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.810000000000000142e+01,1.143832658002942947e-253,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.820000000000000284e+01,2.873177733555075237e-254,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.830000000000000071e+01,7.217096164232650122e-255,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.839999999999999858e+01,1.812852592983635830e-255,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.850000000000000000e+01,4.553679830642467348e-256,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.860000000000000142e+01,1.143832658002942955e-256,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.870000000000000284e+01,2.873177733555074713e-257,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.880000000000000071e+01,7.217096164232654551e-258,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.889999999999999858e+01,1.812852592983637203e-258,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.900000000000000000e+01,4.553679830642467353e-259,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.910000000000000142e+01,1.143832658002943577e-259,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.920000000000000284e+01,2.873177733555075447e-260,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.930000000000000071e+01,7.217096164232654775e-261,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.939999999999999858e+01,1.812852592983636593e-261,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.950000000000000000e+01,4.553679830642468806e-262,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.960000000000000142e+01,1.143832658002942869e-262,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.970000000000000284e+01,2.873177733555073941e-263,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.980000000000000071e+01,7.217096164232650212e-264,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.989999999999999858e+01,1.812852592983636646e-264,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,2.000000000000000000e+01,4.553679830642468242e-265,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.000000000000000000e+01,1.440000000000000639e-204,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.009999999999999964e+01,3.617116461373814440e-205,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.019999999999999929e+01,9.085785760514875322e-206,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.030000000000000071e+01,2.282246197143982266e-206,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.040000000000000036e+01,5.732743255970334696e-207,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.050000000000000000e+01,1.440000000000000798e-207,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.059999999999999964e+01,3.617116461373813506e-208,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.069999999999999929e+01,9.085785760514870472e-209,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.080000000000000071e+01,2.282246197143982324e-209,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.090000000000000036e+01,5.732743255970330622e-210,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.100000000000000000e+01,1.440000000000000462e-210,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.109999999999999964e+01,3.617116461373815360e-211,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.119999999999999929e+01,9.085785760514877268e-212,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.130000000000000071e+01,2.282246197143982571e-212,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.140000000000000036e+01,5.732743255970333666e-213,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.150000000000000000e+01,1.440000000000000204e-213,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.159999999999999964e+01,3.617116461373813273e-214,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.169999999999999929e+01,9.085785760514873690e-215,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.180000000000000071e+01,2.282246197143980578e-215,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.190000000000000036e+01,5.732743255970337433e-216,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.200000000000000000e+01,1.440000000000000408e-216,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.209999999999999964e+01,3.617116461373813018e-217,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.219999999999999929e+01,9.085785760514877249e-218,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.230000000000000071e+01,2.282246197143982031e-218,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000000e+01,1.240000000000000036e+01,5.732743255970335702e-219,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
